market_depth,run_id,curve_roughness,return_volatility
1000,65,0.0005002419842245428,0.0010253538473443263
1000,66,0.0004999386379651101,0.0010789636484550707
1000,67,0.0004999077759088117,0.0010827684866034448
1000,68,0.0005001647320980744,0.0011515738753575043
1000,69,0.000499599833050956,0.0010592650364382517
1000,70,0.000500250125062534,0.0010695740187508839
1000,71,0.0005002501250625344,0.0010552026177380477
1000,72,0.0005002501250625345,0.001082993954681452
1000,73,0.000500250125062535,0.0010633398799197423
1000,74,0.0004999528047207047,0.0010630333084674156
1000,75,0.0005002501250625355,0.0010772393556769129
1000,76,0.0004998408704636987,0.0011073379061403623
1000,77,0.0004998946579051599,0.0010894771943527953
1000,78,0.0004999489078134834,0.0011239503427459862
1000,79,0.0004997614916025353,0.001077057291736556
1000,80,0.0004999074069699801,0.0011395693538191376
1000,81,0.0005002501250625345,0.0010005550682934327
1000,82,0.0004998263147266931,0.001142673736923339
1000,83,0.0004998266541957773,0.0010343716258842555
1000,84,0.0004999984385703525,0.0011043705002618549
1000,85,0.0005002122964438803,0.0010515629660654267
1000,86,0.000499644790007566,0.0011026865497458672
1000,87,0.0004997748645047015,0.0010559618540398176
1000,88,0.0004997501461108205,0.0010678024134321692
1000,89,0.0004998236616151628,0.001045240865216085
1000,90,0.0005000140081319756,0.001101664278314769
1000,91,0.0004998291216032512,0.001122235207404712
1000,92,0.0004998012903746326,0.0010609849226105791
1000,93,0.0005002426148431954,0.0010881265610860333
1000,94,0.0004997940731240616,0.0010569872906700847
1000,95,0.0004999496452309008,0.001111843035949293
1000,96,0.000499784006776942,0.0011196648757781215
1000,97,0.0005000312719691817,0.0010253279985410412
1000,98,0.0005001041459719035,0.001080575582766338
1000,99,0.0004997954589545915,0.001033711911093649
5000,0,0.00010000783585539077,0.0004919135511965812
