wealth_multiplier,run_id,mean_reversion_beta,mean_reversion_alpha,mean_reversion_r2,price_variance,log_deviation_variance,final_price,volatility
1.0,67,-0.028773752235348983,-0.0006383161422919835,0.015519351830461714,1.8897585331698534,0.0001973352050563791,98.46548852020302,0.0032473322271231865
1.0,68,-0.020406843356972328,0.0002935662710288827,0.008564620115159127,2.3823574653481403,0.00023173594838143686,98.22829562045827,0.0033433243897083836
1.0,69,-0.013001355655630827,-0.0003095347604934854,0.00619633933013608,3.5951374852847042,0.0003764759548405699,100.448689215158,0.003200779727361888
1.0,70,-0.008249234166651975,-0.00013223591964493908,0.004021509465921058,5.431953248853677,0.0005573608296648826,100.320360064356,0.003071925153599674
1.0,71,-0.017306567667236407,-0.0007517978015125231,0.011372965002306112,3.4244722432819,0.0003672445064071386,96.87546452073414,0.00311250749278493
1.0,72,-0.0026720724133823173,-9.302736791363623e-05,0.00042792625746301827,6.289388830759672,0.0006155181213789707,94.77392786614473,0.003189706221484157
1.0,73,-0.007151556569238756,0.000253837145538061,0.0036110283552589495,9.001230334326,0.0008368051547879895,100.0836296006809,0.0034412590836858277
1.0,74,-0.005985164607547413,-4.389905812618301e-05,0.002675902482222381,7.4932512072586945,0.0007473940045655211,97.75077379283358,0.0031640480063861863
1.0,75,-0.007903579251984528,-0.00016643346649307354,0.004190920144148791,5.588791463850563,0.0005912847661645512,99.03791860046032,0.002971279756432656
1.0,76,-0.008124770321763572,-7.594972283145895e-05,0.003920891812441374,6.214005159749408,0.0006324048859989757,100.65410544416902,0.0032646878607850353
1.0,77,-0.0059635457186541455,9.774932320072775e-05,0.0030754912147595848,8.614015151152385,0.0008216968358773655,100.72009210262732,0.003085413551946242
1.0,78,-0.014611934216807565,-8.959077103731063e-05,0.007200683299931954,3.597068687577104,0.00036798332296679546,100.4409205493162,0.003305396892026901
1.0,79,-0.0066629909097174105,0.000329051830872314,0.003232952284646484,9.185443939043681,0.0008477083460196142,106.55466394925917,0.0034108655296734283
1.0,80,-0.008494069916945688,-0.0002730294280671123,0.0038021534665434453,5.611102850736504,0.0005749235397260892,94.99754421697912,0.0033006759146325696
1.0,81,-0.009312782610682082,-0.00012240755875773693,0.0039748614714858466,5.038866271062253,0.0005211882255682561,101.672386772171,0.003368424630397562
1.0,82,-0.01606757496002596,0.00010567437265858222,0.00730252032720724,3.192239776100336,0.00031044983441551343,98.47297116593111,0.003310143009056456
1.0,83,-0.007143102362970143,-6.197999493374386e-05,0.003581532440195878,7.145108137312406,0.0007224867331587173,99.90987734788861,0.0032112058294591107
1.0,84,-0.013466179917737853,8.477725878089053e-06,0.005229770653139787,2.8157962696218406,0.0002792750237509975,97.20999457771995,0.0031027288989494265
1.0,85,-0.010156212020884117,0.0004389778173561863,0.004145585232632976,4.568666687128545,0.00041931000213875493,99.05667343283812,0.0032102683453024104
1.0,86,-0.005557571748965284,-3.8534865355123835e-05,0.002788981465363216,8.894553963524924,0.0009050659213672412,99.36197304722953,0.0031690974856577116
